achat_id,client_id,produit,categorie,quantite,prix_unitaire,montant_total,date_achat,statut,mode_paiement
1405,106,Webcam HD,Accessoires,1,83.54,83.54,2024-04-07,livré,carte
1406,111,Chargeur Rapide,Accessoires,1,36.71,36.71,2025-12-02,livré,carte
1407,1284,Routeur WiFi 6,Réseau,3,148.47,445.41,2024-06-18,en cours,carte
1408,90,Câble USB-C,Accessoires,1,19.66,19.66,2025-07-28,livré,carte
1409,149,Imprimante Laser,Électronique,2,266.7,533.4,2025-07-10,livré,paypal
1410,1161,Chargeur Rapide,Accessoires,1,43.74,43.74,2024-08-25,livré,carte
1411,308,Imprimante Laser,Électronique,4,256.18,1024.72,2025-06-07,annulé,carte
1412,591,Tablette Air,Électronique,2,541.86,1083.72,2024-06-24,livré,carte
1413,32,Smartphone X,Électronique,1,810.91,810.91,2025-03-28,livré,carte
1414,36,Chargeur Rapide,Accessoires,3,42.27,126.81,2024-08-28,en cours,virement
1415,23,Disque SSD 1To,Stockage,1,115.12,115.12,2024-12-24,livré,virement
1416,596,Webcam HD,Accessoires,1,97.78,97.78,2025-05-07,livré,paypal
1417,201,Disque SSD 1To,Stockage,3,112.12,336.36,2024-07-05,livré,virement
1418,661,Enceinte Bluetooth,Audio,1,84.27,84.27,2025-10-31,livré,carte
1419,409,Disque SSD 2To,Stockage,1,182.29,182.29,2025-09-27,annulé,paypal
1420,770,Support Laptop,Accessoires,1,50.26,50.26,2024-06-26,annulé,carte
1421,1404,Chargeur Rapide,Accessoires,1,39.41,39.41,2024-02-06,livré,paypal
1422,1145,Laptop Pro,Électronique,4,1279.43,5117.72,2024-01-29,livré,virement
1423,497,Enceinte Bluetooth,Audio,1,74.03,74.03,2025-09-17,en cours,virement
1424,110,Coque Protection,Accessoires,1,31.01,31.01,2025-10-09,livré,virement
1425,112,Tablette Air,Électronique,1,639.58,639.58,2024-06-18,annulé,carte
1426,200,Disque SSD 2To,Stockage,1,197.23,197.23,2025-12-12,livré,carte
1427,1382,Imprimante Laser,Électronique,2,227.64,455.28,2024-10-30,livré,virement
1428,127,Montre Connectée,Électronique,1,362.29,362.29,2024-09-15,livré,carte
1429,1473,Laptop Pro,Électronique,2,1332.14,2664.28,2026-01-08,livré,carte
1430,40,Casque Audio Pro,Audio,3,301.18,903.54,2025-04-03,livré,carte
1431,7,Imprimante Laser,Électronique,1,227.77,227.77,2024-05-19,livré,carte
1432,377,Webcam HD,Accessoires,2,90.83,181.66,2025-01-13,en cours,paypal
1433,1264,Écouteurs Sans Fil,Électronique,1,205.44,205.44,2025-03-04,livré,carte
1434,1347,Webcam HD,Accessoires,1,94.34,94.34,2024-08-15,en cours,carte
1435,594,Disque SSD 2To,Stockage,1,207.43,207.43,2026-01-10,livré,carte
1436,802,Coque Protection,Accessoires,1,27.63,27.63,2025-10-07,livré,paypal
1437,73,Hub USB,Accessoires,1,58.66,58.66,2024-07-19,en cours,carte
1438,114,Smartphone X,Électronique,3,873.84,2621.52,2025-04-14,livré,paypal
1439,939,Disque SSD 1To,Stockage,1,102.47,102.47,2025-10-27,en cours,virement
1440,135,Coque Protection,Accessoires,1,28.04,28.04,2025-10-04,livré,carte
1441,1154,Câble USB-C,Accessoires,1,21.42,21.42,2025-04-16,livré,carte
1442,1349,Disque SSD 2To,Stockage,3,173.58,520.74,2025-10-07,annulé,paypal
1443,967,Casque Audio Pro,Audio,1,304.55,304.55,2025-12-12,en cours,virement
1444,83,Enceinte Bluetooth,Audio,4,77.56,310.24,2025-11-29,en cours,paypal
1445,8,Clavier Mécanique,Accessoires,1,134.29,134.29,2024-08-28,livré,paypal
1446,475,Webcam HD,Accessoires,1,96.84,96.84,2024-10-24,annulé,paypal
1447,861,Tablette Air,Électronique,1,570.05,570.05,2025-03-10,livré,carte
1448,767,Casque Audio Pro,Audio,1,271.76,271.76,2024-05-15,livré,carte
1449,116,Coque Protection,Accessoires,1,30.81,30.81,2024-02-28,en cours,carte
1450,126,Hub USB,Accessoires,1,56.7,56.7,2024-06-25,annulé,carte
1451,1083,Souris Gaming,Accessoires,1,72.38,72.38,2024-06-07,annulé,carte
1452,36,Laptop Pro,Électronique,1,1276.08,1276.08,2024-11-24,en cours,carte
1453,1398,Imprimante Laser,Électronique,1,266.61,266.61,2025-10-21,en cours,paypal
1454,731,Casque Audio Pro,Audio,3,321.19,963.57,2024-03-15,livré,paypal
1455,771,Tablette Air,Électronique,1,555.25,555.25,2024-11-20,en cours,carte
1456,128,Webcam HD,Accessoires,1,90.72,90.72,2024-02-05,livré,carte
1457,594,Disque SSD 1To,Stockage,1,106.86,106.86,2025-08-05,livré,carte
1458,148,Webcam HD,Accessoires,3,97.76,293.28,2025-11-06,en cours,carte
1459,117,Routeur WiFi 6,Réseau,1,138.32,138.32,2024-08-27,livré,carte
1460,67,Câble USB-C,Accessoires,1,18.79,18.79,2024-07-30,livré,carte
1461,85,Smartphone X,Électronique,1,823.11,823.11,2025-11-29,en cours,virement
1462,73,Chargeur Rapide,Accessoires,5,43.59,217.95,2025-10-29,en cours,virement
1463,1130,Écran 27 pouces,Électronique,4,381.63,1526.52,2025-08-27,livré,carte
1464,130,Webcam HD,Accessoires,1,88.76,88.76,2024-06-17,livré,carte
1465,15,Laptop Pro,Électronique,2,1380.94,2761.88,2025-11-22,en cours,virement
1466,1397,Laptop Pro,Électronique,1,1183.55,1183.55,2025-07-17,livré,carte
1467,875,Routeur WiFi 6,Réseau,1,148.13,148.13,2025-06-01,en cours,carte
1468,703,Support Laptop,Accessoires,3,47.37,142.11,2024-02-11,livré,virement
1469,106,Routeur WiFi 6,Réseau,1,164.72,164.72,2025-11-30,livré,carte
1470,157,Smartphone X,Électronique,1,842.5,842.5,2025-01-02,livré,carte
1471,1342,Webcam HD,Accessoires,5,83.33,416.65,2024-01-30,livré,paypal
1472,1345,Tablette Air,Électronique,1,652.59,652.59,2024-03-22,livré,paypal
1473,732,Webcam HD,Accessoires,1,86.44,86.44,2024-07-09,livré,virement
1474,63,Imprimante Laser,Électronique,3,240.93,722.79,2025-10-16,en cours,virement
1475,89,Support Laptop,Accessoires,2,51.21,102.42,2025-03-18,livré,carte
1476,36,Imprimante Laser,Électronique,1,262.08,262.08,2025-03-02,livré,carte
1477,291,Smartphone X,Électronique,4,935.69,3742.76,2024-08-04,annulé,paypal
1478,44,Écran 27 pouces,Électronique,2,381.61,763.22,2025-06-16,en cours,paypal
1479,174,Smartphone X,Électronique,1,919.74,919.74,2025-01-04,livré,carte
1480,788,Hub USB,Accessoires,1,56.46,56.46,2025-07-07,livré,paypal
1481,1353,Disque SSD 2To,Stockage,1,199.98,199.98,2024-05-11,livré,virement
1482,689,Disque SSD 1To,Stockage,2,111.99,223.98,2024-03-07,livré,carte
1483,1273,Support Laptop,Accessoires,3,52.82,158.46,2025-05-29,annulé,carte
1484,1134,Coque Protection,Accessoires,4,32.58,130.32,2024-02-10,livré,virement
1485,1173,Enceinte Bluetooth,Audio,2,76.15,152.3,2025-01-17,livré,paypal
1486,488,Montre Connectée,Électronique,3,334.64,1003.92,2025-09-18,annulé,carte
1487,64,Routeur WiFi 6,Réseau,1,152.12,152.12,2024-11-16,livré,virement
1488,69,Disque SSD 1To,Stockage,2,116.82,233.64,2025-12-31,en cours,carte
1489,146,Câble USB-C,Accessoires,2,21.38,42.76,2025-03-16,livré,paypal
1490,3,Hub USB,Accessoires,1,58.29,58.29,2024-02-21,annulé,virement
1491,15,Enceinte Bluetooth,Audio,4,76.41,305.64,2024-03-06,en cours,virement
1492,132,Hub USB,Accessoires,1,63.18,63.18,2025-08-04,livré,carte
1493,261,Webcam HD,Accessoires,1,83.63,83.63,2024-08-12,en cours,carte
1494,10,Clavier Mécanique,Accessoires,1,139.36,139.36,2024-08-12,en cours,carte
1495,59,Smartphone X,Électronique,4,988.54,3954.16,2025-01-04,livré,carte
1496,724,Routeur WiFi 6,Réseau,2,153.01,306.02,2025-08-28,livré,carte
1497,114,Écouteurs Sans Fil,Électronique,1,189.47,189.47,2024-02-06,livré,virement
1498,1395,Support Laptop,Accessoires,1,49.25,49.25,2024-08-05,livré,carte
1499,93,Câble USB-C,Accessoires,4,21.58,86.32,2025-10-18,livré,paypal
1500,603,Casque Audio Pro,Audio,1,292.09,292.09,2024-07-09,livré,carte
1501,53,Écouteurs Sans Fil,Électronique,1,212.31,212.31,2024-12-12,en cours,virement
1502,1460,Chargeur Rapide,Accessoires,4,39.02,156.08,2024-01-21,en cours,carte
1503,308,Coque Protection,Accessoires,2,30.88,61.76,2025-05-09,livré,carte
1504,1177,Routeur WiFi 6,Réseau,2,151.16,302.32,2025-10-19,livré,virement
1505,1244,Écran 27 pouces,Électronique,1,401.62,401.62,2025-09-21,livré,carte
1506,148,Disque SSD 2To,Stockage,3,183.48,550.44,2024-12-03,livré,carte
1507,237,Webcam HD,Accessoires,1,98.23,98.23,2025-12-16,livré,carte
1508,144,Imprimante Laser,Électronique,1,243.11,243.11,2025-01-11,livré,virement
1509,108,Webcam HD,Accessoires,1,95.87,95.87,2024-07-07,livré,virement
1510,105,Enceinte Bluetooth,Audio,1,81.68,81.68,2025-10-01,livré,carte
1511,167,Support Laptop,Accessoires,1,54.82,54.82,2024-02-23,en cours,paypal
1512,406,Clavier Mécanique,Accessoires,3,117.39,352.17,2024-10-12,livré,paypal
1513,142,Écran 27 pouces,Électronique,2,370.1,740.2,2025-04-01,livré,paypal
1514,43,Tablette Air,Électronique,1,644.01,644.01,2024-12-18,livré,paypal
1515,824,Routeur WiFi 6,Réseau,1,143.79,143.79,2024-12-30,livré,carte
1516,1263,Écouteurs Sans Fil,Électronique,5,181.8,909.0,2024-05-18,annulé,carte
1517,838,Hub USB,Accessoires,2,59.22,118.44,2025-05-15,livré,carte
1518,1483,Enceinte Bluetooth,Audio,3,86.98,260.94,2024-10-17,livré,carte
1519,1216,Enceinte Bluetooth,Audio,1,82.38,82.38,2025-02-25,livré,carte
1520,1042,Enceinte Bluetooth,Audio,1,84.36,84.36,2024-05-05,livré,carte
1521,99,Enceinte Bluetooth,Audio,1,80.39,80.39,2025-07-10,en cours,paypal
1522,99,Câble USB-C,Accessoires,2,21.8,43.6,2024-09-29,livré,carte
1523,570,Enceinte Bluetooth,Audio,3,77.02,231.06,2024-05-26,livré,carte
1524,74,Disque SSD 1To,Stockage,1,103.91,103.91,2024-11-08,livré,carte
1525,532,Casque Audio Pro,Audio,2,325.46,650.92,2024-12-26,annulé,carte
1526,53,Routeur WiFi 6,Réseau,2,157.64,315.28,2024-09-29,livré,virement
1527,1106,Routeur WiFi 6,Réseau,2,135.19,270.38,2024-08-20,livré,carte
1528,147,Support Laptop,Accessoires,2,50.2,100.4,2025-09-06,livré,carte
1529,1467,Écouteurs Sans Fil,Électronique,1,197.28,197.28,2025-07-22,livré,carte
1530,571,Écouteurs Sans Fil,Électronique,4,212.14,848.56,2025-01-15,annulé,carte
1531,670,Clavier Mécanique,Accessoires,1,124.17,124.17,2025-02-19,annulé,virement
1532,152,Câble USB-C,Accessoires,3,18.14,54.42,2024-10-09,livré,virement
1533,1144,Smartphone X,Électronique,4,922.9,3691.6,2024-11-30,livré,carte
1534,451,Souris Gaming,Accessoires,1,74.41,74.41,2025-04-04,livré,paypal
1535,51,Tablette Air,Électronique,4,642.85,2571.4,2025-10-27,annulé,carte
1536,18,Écran 27 pouces,Électronique,1,376.67,376.67,2024-09-19,livré,carte
1537,539,Casque Audio Pro,Audio,1,305.02,305.02,2024-10-08,annulé,carte
1538,1346,Clavier Mécanique,Accessoires,3,138.85,416.55,2024-12-26,livré,paypal
1539,1291,Coque Protection,Accessoires,1,30.25,30.25,2025-07-23,livré,carte
1540,74,Support Laptop,Accessoires,4,48.24,192.96,2025-10-10,annulé,paypal
1541,119,Câble USB-C,Accessoires,1,19.38,19.38,2024-05-19,livré,carte
1542,991,Écran 27 pouces,Électronique,1,414.97,414.97,2024-02-20,livré,carte
1543,56,Support Laptop,Accessoires,1,52.71,52.71,2025-01-24,livré,carte
1544,906,Support Laptop,Accessoires,1,54.11,54.11,2025-10-09,livré,paypal
1545,696,Smartphone X,Électronique,1,883.76,883.76,2025-04-20,en cours,carte
1546,1281,Écouteurs Sans Fil,Électronique,4,204.52,818.08,2025-04-01,livré,carte
1547,41,Laptop Pro,Électronique,2,1193.46,2386.92,2025-02-17,annulé,carte
1548,1133,Tablette Air,Électronique,1,602.23,602.23,2025-09-19,livré,virement
1549,41,Routeur WiFi 6,Réseau,1,156.52,156.52,2024-05-15,livré,carte
1550,679,Support Laptop,Accessoires,1,52.32,52.32,2025-08-25,livré,carte
1551,1079,Écouteurs Sans Fil,Électronique,1,211.64,211.64,2024-04-30,livré,carte
1552,7,Webcam HD,Accessoires,1,93.37,93.37,2025-09-07,livré,carte
1553,774,Coque Protection,Accessoires,1,31.43,31.43,2024-06-18,livré,carte
1554,130,Support Laptop,Accessoires,1,52.42,52.42,2025-06-09,en cours,virement
1555,196,Enceinte Bluetooth,Audio,2,75.1,150.2,2024-03-19,en cours,carte
1556,871,Imprimante Laser,Électronique,2,240.1,480.2,2024-11-21,livré,carte
1557,148,Écran 27 pouces,Électronique,1,394.35,394.35,2024-04-10,livré,paypal
1558,990,Disque SSD 2To,Stockage,3,191.25,573.75,2025-01-20,livré,paypal
1559,128,Coque Protection,Accessoires,4,31.57,126.28,2024-02-19,annulé,carte
1560,1184,Laptop Pro,Électronique,1,1230.34,1230.34,2024-04-04,livré,paypal
1561,1317,Disque SSD 2To,Stockage,1,201.76,201.76,2024-01-22,livré,carte
1562,426,Écran 27 pouces,Électronique,1,366.7,366.7,2025-12-03,livré,virement
1563,1072,Enceinte Bluetooth,Audio,2,72.93,145.86,2025-05-19,livré,carte
1564,692,Montre Connectée,Électronique,1,363.22,363.22,2024-05-19,en cours,paypal
1565,550,Souris Gaming,Accessoires,2,84.7,169.4,2024-07-03,en cours,paypal
1566,1336,Webcam HD,Accessoires,1,93.75,93.75,2025-06-21,en cours,virement
1567,167,Écouteurs Sans Fil,Électronique,1,183.09,183.09,2024-09-20,livré,carte
1568,32,Clavier Mécanique,Accessoires,1,139.6,139.6,2024-04-14,livré,carte
1569,1015,Clavier Mécanique,Accessoires,1,130.63,130.63,2025-07-07,livré,virement
1570,19,Disque SSD 2To,Stockage,1,208.83,208.83,2025-08-24,annulé,carte
1571,1260,Chargeur Rapide,Accessoires,1,37.32,37.32,2025-02-23,livré,virement
1572,1258,Chargeur Rapide,Accessoires,1,38.0,38.0,2024-11-03,livré,carte
1573,1475,Montre Connectée,Électronique,1,365.05,365.05,2025-05-14,livré,carte
1574,368,Montre Connectée,Électronique,1,384.52,384.52,2024-11-02,livré,carte
1575,409,Écouteurs Sans Fil,Électronique,1,193.23,193.23,2025-03-16,livré,virement
1576,321,Tablette Air,Électronique,1,607.09,607.09,2025-07-21,livré,carte
1577,395,Disque SSD 1To,Stockage,1,119.04,119.04,2025-06-05,livré,virement
1578,753,Casque Audio Pro,Audio,2,326.05,652.1,2026-01-11,en cours,virement
1579,415,Tablette Air,Électronique,1,552.35,552.35,2024-07-03,livré,carte
1580,145,Écouteurs Sans Fil,Électronique,1,200.88,200.88,2025-05-04,annulé,paypal
1581,1213,Casque Audio Pro,Audio,1,318.43,318.43,2024-05-12,en cours,paypal
1582,1,Webcam HD,Accessoires,5,82.63,413.15,2025-06-10,en cours,carte
1583,122,Laptop Pro,Électronique,1,1402.94,1402.94,2025-07-23,livré,carte
1584,901,Support Laptop,Accessoires,1,48.26,48.26,2025-06-26,en cours,carte
1585,101,Coque Protection,Accessoires,2,31.23,62.46,2025-11-02,livré,carte
1586,650,Imprimante Laser,Électronique,1,255.26,255.26,2025-12-28,livré,carte
1587,569,Montre Connectée,Électronique,2,354.22,708.44,2025-08-26,livré,carte
1588,1143,Support Laptop,Accessoires,1,46.77,46.77,2025-01-15,livré,paypal
1589,709,Support Laptop,Accessoires,1,50.59,50.59,2025-11-19,livré,paypal
1590,22,Souris Gaming,Accessoires,1,80.41,80.41,2025-06-10,livré,virement
1591,193,Chargeur Rapide,Accessoires,3,40.01,120.03,2024-08-31,livré,virement
1592,71,Écran 27 pouces,Électronique,1,439.65,439.65,2025-07-25,annulé,carte
1593,15,Enceinte Bluetooth,Audio,2,85.8,171.6,2024-08-28,livré,virement
1594,1005,Clavier Mécanique,Accessoires,1,139.74,139.74,2024-06-20,en cours,carte
1595,8,Casque Audio Pro,Audio,3,279.18,837.54,2025-04-30,annulé,carte
1596,270,Tablette Air,Électronique,1,641.49,641.49,2025-12-15,livré,paypal
1597,128,Câble USB-C,Accessoires,1,20.17,20.17,2024-06-07,livré,virement
1598,682,Câble USB-C,Accessoires,3,18.67,56.01,2024-01-31,en cours,carte
1599,1361,Coque Protection,Accessoires,1,31.0,31.0,2024-08-23,livré,carte
1600,129,Montre Connectée,Électronique,2,320.87,641.74,2024-06-19,livré,carte
1601,51,Imprimante Laser,Électronique,1,256.75,256.75,2025-09-16,livré,carte
1602,90,Écouteurs Sans Fil,Électronique,1,202.72,202.72,2025-05-31,annulé,carte
1603,949,Tablette Air,Électronique,1,550.86,550.86,2024-03-08,annulé,carte
1604,6,Clavier Mécanique,Accessoires,2,122.65,245.3,2024-12-15,livré,paypal
1605,64,Disque SSD 2To,Stockage,2,195.4,390.8,2024-04-15,livré,carte
1606,777,Disque SSD 2To,Stockage,1,176.33,176.33,2025-12-10,livré,paypal
1607,49,Disque SSD 1To,Stockage,3,102.89,308.67,2025-05-17,livré,carte
1608,542,Tablette Air,Électronique,1,609.43,609.43,2024-01-27,livré,virement
1609,1293,Clavier Mécanique,Accessoires,1,138.69,138.69,2025-03-31,livré,carte
1610,432,Support Laptop,Accessoires,1,53.1,53.1,2024-09-26,livré,carte
1611,1032,Routeur WiFi 6,Réseau,2,158.82,317.64,2024-10-20,livré,virement
1612,529,Souris Gaming,Accessoires,1,72.49,72.49,2024-08-29,livré,virement
1613,382,Écran 27 pouces,Électronique,1,406.94,406.94,2025-04-16,livré,virement
1614,1206,Smartphone X,Électronique,1,828.82,828.82,2025-11-22,livré,carte
1615,122,Câble USB-C,Accessoires,1,21.6,21.6,2025-04-28,livré,carte
1616,957,Routeur WiFi 6,Réseau,1,135.64,135.64,2025-03-28,en cours,paypal
1617,1423,Support Laptop,Accessoires,2,49.73,99.46,2025-05-30,livré,carte
1618,1231,Câble USB-C,Accessoires,1,19.59,19.59,2026-01-03,livré,carte
1619,1039,Écouteurs Sans Fil,Électronique,1,210.95,210.95,2025-01-19,en cours,paypal
1620,336,Imprimante Laser,Électronique,1,240.02,240.02,2024-10-02,en cours,virement
1621,146,Montre Connectée,Électronique,1,338.31,338.31,2024-07-24,livré,carte
1622,290,Chargeur Rapide,Accessoires,1,37.31,37.31,2024-12-31,livré,carte
1623,45,Disque SSD 2To,Stockage,1,178.01,178.01,2025-08-25,livré,paypal
1624,63,Montre Connectée,Électronique,1,374.19,374.19,2025-07-23,livré,carte
1625,706,Écouteurs Sans Fil,Électronique,1,207.46,207.46,2025-08-04,annulé,carte
1626,1369,Coque Protection,Accessoires,2,31.23,62.46,2024-11-23,livré,paypal
1627,35,Coque Protection,Accessoires,2,32.38,64.76,2025-03-24,annulé,paypal
1628,1094,Tablette Air,Électronique,1,620.37,620.37,2025-10-24,en cours,carte
1629,46,Webcam HD,Accessoires,1,87.11,87.11,2025-12-13,livré,virement
1630,816,Tablette Air,Électronique,1,556.56,556.56,2025-06-03,livré,carte
1631,112,Tablette Air,Électronique,1,618.48,618.48,2026-01-16,livré,carte
1632,100,Écran 27 pouces,Électronique,1,436.67,436.67,2024-10-23,livré,carte
1633,133,Écouteurs Sans Fil,Électronique,1,183.3,183.3,2025-12-23,annulé,carte
1634,829,Laptop Pro,Électronique,1,1203.46,1203.46,2025-07-27,en cours,paypal
1635,24,Écran 27 pouces,Électronique,1,413.61,413.61,2024-03-23,livré,carte
1636,530,Écouteurs Sans Fil,Électronique,1,212.09,212.09,2024-07-22,livré,virement
1637,970,Câble USB-C,Accessoires,2,21.88,43.76,2024-03-27,livré,carte
1638,1089,Coque Protection,Accessoires,3,27.47,82.41,2024-07-17,livré,carte
1639,1450,Enceinte Bluetooth,Audio,1,80.23,80.23,2025-09-18,en cours,paypal
1640,952,Disque SSD 2To,Stockage,1,203.97,203.97,2025-04-25,livré,carte
1641,95,Disque SSD 1To,Stockage,1,113.84,113.84,2024-03-28,livré,virement
1642,76,Chargeur Rapide,Accessoires,1,39.56,39.56,2024-10-23,livré,carte
1643,732,Smartphone X,Électronique,1,881.31,881.31,2024-09-22,livré,carte
1644,259,Montre Connectée,Électronique,1,345.17,345.17,2025-04-05,livré,carte
1645,1412,Casque Audio Pro,Audio,1,319.52,319.52,2024-12-28,annulé,virement
1646,84,Tablette Air,Électronique,1,544.59,544.59,2024-09-12,en cours,carte
1647,1486,Tablette Air,Électronique,1,616.4,616.4,2025-02-26,livré,paypal
1648,377,Disque SSD 1To,Stockage,2,115.33,230.66,2025-06-17,livré,paypal
1649,393,Enceinte Bluetooth,Audio,1,76.84,76.84,2024-12-14,en cours,virement
1650,500,Smartphone X,Électronique,1,895.12,895.12,2025-04-12,livré,carte
1651,381,Disque SSD 1To,Stockage,1,100.0,100.0,2024-03-29,livré,carte
1652,559,Laptop Pro,Électronique,1,1174.86,1174.86,2025-06-02,livré,carte
1653,119,Casque Audio Pro,Audio,2,308.08,616.16,2025-03-28,livré,carte
1654,84,Webcam HD,Accessoires,1,86.17,86.17,2025-05-27,annulé,virement
1655,1205,Support Laptop,Accessoires,1,48.28,48.28,2024-02-09,livré,paypal
1656,26,Câble USB-C,Accessoires,1,19.38,19.38,2025-01-24,livré,carte
1657,1022,Souris Gaming,Accessoires,1,74.71,74.71,2024-03-10,livré,carte
1658,1354,Enceinte Bluetooth,Audio,4,82.09,328.36,2024-05-31,en cours,carte
1659,136,Chargeur Rapide,Accessoires,1,42.0,42.0,2024-08-07,livré,paypal
1660,150,Clavier Mécanique,Accessoires,1,131.68,131.68,2025-03-08,livré,carte
1661,582,Routeur WiFi 6,Réseau,2,164.68,329.36,2025-08-27,livré,virement
1662,32,Écouteurs Sans Fil,Électronique,1,188.44,188.44,2025-02-14,livré,virement
1663,41,Coque Protection,Accessoires,1,29.1,29.1,2025-07-02,livré,paypal
